PRODUCT_SKU,PRODUCT_TITLE,BRAND,CATEGORY,STOCK,PRICE,SHIPPING,IMAGES,PRODUCT_DESCRIPTION,product_inbox,product_gtin,rrp,handling_days,PRODUCT_LOCATION,variant_group_id,variant_group_title,variant_facet_type,variant_facet_group,variant_facet_value
[C5] G2-02-02-Pink,360° Full Cover Phone Case + Tempered Glass For Samsung A32 4G Pink,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/~MQAAOSwF2hcqW8x/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A32 4G Pink,,15,2,AU,,,,,
[C5] G2-02-01-Purple,360° Full Cover Phone Case + Tempered Glass For Samsung A32 4G Purple,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/zb4AAOSwoQZfvMfI/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A32 4G Purple,,15,2,AU,,,,,
[C5] G2-02-02-Red,360° Full Cover Phone Case + Tempered Glass For Samsung A32 4G Red,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/m~IAAOSwXu1cqW82/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A32 4G Red,,15,2,AU,,,,,
[C5] G2-02-01-Silver,360° Full Cover Phone Case + Tempered Glass For Samsung A32 4G Silver,Generic,kogan:9431,10,3,0,https://down-ph.img.susercontent.com/file/69c20173dd4e8d4bea9e55d8af7aeb1f | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A32 4G Silver,,15,2,AU,,,,,
[C5] G3-02-07-Black,360° Full Cover Phone Case + Tempered Glass For Samsung A32 5G Black,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/ao0AAOSwvC1cqW8j/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A32 5G Black,,15,2,AU,,,,,
[C5] G3-01-07-Blue,360° Full Cover Phone Case + Tempered Glass For Samsung A32 5G Blue,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/04IAAOSwIz5cqW8n/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A32 5G Blue,,15,2,AU,,,,,
[C5] G3-01-07-[C5] Gold,360° Full Cover Phone Case + Tempered Glass For Samsung A32 5G Gold,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/tFgAAOSwyZZcqW8s/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A32 5G Gold,,15,2,AU,,,,,
[C5] G3-02-07-Pink,360° Full Cover Phone Case + Tempered Glass For Samsung A32 5G Pink,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/~MQAAOSwF2hcqW8x/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A32 5G Pink,,15,2,AU,,,,,
[C5] G3-01-07-Purple,360° Full Cover Phone Case + Tempered Glass For Samsung A32 5G Purple,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/zb4AAOSwoQZfvMfI/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A32 5G Purple,,15,2,AU,,,,,
[C5] G3-02-07-Red,360° Full Cover Phone Case + Tempered Glass For Samsung A32 5G Red,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/m~IAAOSwXu1cqW82/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A32 5G Red,,15,2,AU,,,,,
[C5] G3-01-07-Silver,360° Full Cover Phone Case + Tempered Glass For Samsung A32 5G Silver,Generic,kogan:9431,10,3,0,https://down-ph.img.susercontent.com/file/69c20173dd4e8d4bea9e55d8af7aeb1f | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A32 5G Silver,,15,2,AU,,,,,
[C5] G3-04-01-Black,360° Full Cover Phone Case + Tempered Glass For Samsung A41 Black,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/ao0AAOSwvC1cqW8j/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A41 Black,,15,2,AU,,,,,
[C5] G3-03-01-Blue,360° Full Cover Phone Case + Tempered Glass For Samsung A41 Blue,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/04IAAOSwIz5cqW8n/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A41 Blue,,15,2,AU,,,,,
[C5] G3-03-01-[C5] Gold,360° Full Cover Phone Case + Tempered Glass For Samsung A41 Gold,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/tFgAAOSwyZZcqW8s/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A41 Gold,,15,2,AU,,,,,
[C5] G3-04-01-Pink,360° Full Cover Phone Case + Tempered Glass For Samsung A41 Pink,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/~MQAAOSwF2hcqW8x/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A41 Pink,,15,2,AU,,,,,
[C5] G3-03-01-Purple,360° Full Cover Phone Case + Tempered Glass For Samsung A41 Purple,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/zb4AAOSwoQZfvMfI/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A41 Purple,,15,2,AU,,,,,
[C5] G3-04-01-Red,360° Full Cover Phone Case + Tempered Glass For Samsung A41 Red,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/m~IAAOSwXu1cqW82/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A41 Red,,15,2,AU,,,,,
[C5] G3-03-01-Silver,360° Full Cover Phone Case + Tempered Glass For Samsung A41 Silver,Generic,kogan:9431,10,3,0,https://down-ph.img.susercontent.com/file/69c20173dd4e8d4bea9e55d8af7aeb1f | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A41 Silver,,15,2,AU,,,,,
[C5] G3-06-04-Black,360° Full Cover Phone Case + Tempered Glass For Samsung A42 5G Black,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/ao0AAOSwvC1cqW8j/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A42 5G Black,,15,2,AU,,,,,
[C5] G3-05-04-Blue,360° Full Cover Phone Case + Tempered Glass For Samsung A42 5G Blue,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/04IAAOSwIz5cqW8n/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A42 5G Blue,,15,2,AU,,,,,
[C5] G3-05-04-[C5] Gold,360° Full Cover Phone Case + Tempered Glass For Samsung A42 5G Gold,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/tFgAAOSwyZZcqW8s/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A42 5G Gold,,15,2,AU,,,,,
[C5] G3-06-04-Pink,360° Full Cover Phone Case + Tempered Glass For Samsung A42 5G Pink,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/~MQAAOSwF2hcqW8x/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A42 5G Pink,,15,2,AU,,,,,
[C5] G3-05-04-Purple,360° Full Cover Phone Case + Tempered Glass For Samsung A42 5G Purple,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/zb4AAOSwoQZfvMfI/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A42 5G Purple,,15,2,AU,,,,,
[C5] G3-06-04-Red,360° Full Cover Phone Case + Tempered Glass For Samsung A42 5G Red,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/m~IAAOSwXu1cqW82/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A42 5G Red,,15,2,AU,,,,,
[C5] G3-05-04-Silver,360° Full Cover Phone Case + Tempered Glass For Samsung A42 5G Silver,Generic,kogan:9431,10,3,0,https://down-ph.img.susercontent.com/file/69c20173dd4e8d4bea9e55d8af7aeb1f | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A42 5G Silver,,15,2,AU,,,,,
[C5] G3-04-02-Black,360° Full Cover Phone Case + Tempered Glass For Samsung A50 Black,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/ao0AAOSwvC1cqW8j/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A50 Black,,15,2,AU,,,,,
[C5] G3-03-02-Blue,360° Full Cover Phone Case + Tempered Glass For Samsung A50 Blue,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/04IAAOSwIz5cqW8n/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A50 Blue,,15,2,AU,,,,,
[C5] G3-03-02-[C5] Gold,360° Full Cover Phone Case + Tempered Glass For Samsung A50 Gold,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/tFgAAOSwyZZcqW8s/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A50 Gold,,15,2,AU,,,,,
[C5] G3-04-02-Pink,360° Full Cover Phone Case + Tempered Glass For Samsung A50 Pink,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/~MQAAOSwF2hcqW8x/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A50 Pink,,15,2,AU,,,,,
[C5] G3-03-02-Purple,360° Full Cover Phone Case + Tempered Glass For Samsung A50 Purple,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/zb4AAOSwoQZfvMfI/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A50 Purple,,15,2,AU,,,,,
[C5] G3-04-02-Red,360° Full Cover Phone Case + Tempered Glass For Samsung A50 Red,Generic,kogan:9431,10,3,0,https://i.ebayimg.com/images/g/m~IAAOSwXu1cqW82/s-l1600.webp | https://i.ebayimg.com/images/g/sbYAAOSwFFxcqW9G/s-l1600.webp | https://i.ebayimg.com/images/g/bDsAAOSwp01cqW8k/s-l1600.webp | https://i.ebayimg.com/images/g/2esAAOSw6NVdwRkE/s-l1600.webp,"Feature:

100% brand new and high quality.

Protects your Phone back and frame from Fingerprints, Scratches, Dusts, Collisions And Abrasion.

Easy access to all buttons, controls & ports without having to remove the case.

Material:  Rigid Plastic + Tempered Galass

Color: Black, Blue, Gold, Rose Gold, Red.

Compatible Model:

1 x Shockproof 360° Full Cover Case

1 x 9H Tempered Galass

Package Content:

1 x Case",1x 360 degree case A50 Red,,15,2,AU,,,,,
